CustomerID,Age,Income,Credit_Score,Is_Active,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50
103451.0,,86854.57,405.0,1.0,-0.757,-0.2956,-0.5075,0.5016,1.1736,0.4113,0.198,-0.5252,0.5456,-1.3438,0.6822,1.0029,-0.1324,-0.0186,0.0378,-1.5891,0.7516,-0.1615,-1.751,0.0936,0.6134,-0.8364,1.0735,-2.1195,-0.7019,2.0282,0.9063,-0.1989,1.5424,-0.2753,0.4335,0.5088,-0.5888,0.2891,-0.6714,0.9052,-0.9579,-0.1618,-0.9773,0.0191,1.23,0.164,0.0924,,-1.3153,-0.36,0.5681,0.9302,-0.4682,-0.162
103452.0,46.0,76086.91,400.0,0.0,-0.381,-2.0832,0.6136,-0.3349,0.7558,-1.5536,-0.2482,0.5722,-0.1539,-0.0172,-0.9822,-0.3235,-0.7641,1.23,0.1913,-0.2553,0.6506,-1.0674,1.221,-0.1804,2.0919,-0.0879,1.0729,-1.7917,-1.835,0.1065,0.007,-1.4518,1.2896,0.7575,0.8032,0.9526,0.3906,0.6483,-0.1089,0.6187,0.4373,0.3889,-2.1984,-0.18,0.1913,-1.399,0.7758,0.6573,-0.0736,-0.627,-0.6538,0.1371,-0.4374,-1.167
103453.0,50.0,97254.39,658.0,0.0,-0.7974,-0.5692,0.4072,-0.5743,1.0789,-0.3674,0.9687,-0.4536,0.9824,2.418,0.6664,-0.5812,0.8433,2.4873,-0.2892,-0.1277,-2.0031,0.0979,-0.6056,0.933,0.38,-0.6583,1.1844,0.6864,-1.7917,2.2225,-0.4971,0.6825,-0.3992,1.3921,0.7196,2.0309,1.4694,,-2.278,-1.4226,0.6862,-1.792,-1.3354,0.1239,-0.9822,-0.7776,-1.2585,1.7834,0.2669,0.1273,0.8323,0.2235,-0.9836,-0.1702
103454.0,27.0,58433.09,628.0,0.0,0.2193,-1.004,0.5535,0.9006,-0.7232,0.644,0.3304,1.2074,-0.6646,0.2142,0.823,0.0072,0.6829,1.0436,-0.4051,-1.2135,1.1554,-2.4333,0.2082,-1.2346,0.3324,-0.1136,1.7126,-0.3586,0.2015,-0.118,0.9777,-0.4516,0.627,-1.0671,0.979,0.217,-0.6527,0.042,1.279,1.4125,-0.7253,0.423,-0.5447,0.0854,-1.381,0.2852,-0.2633,-2.2716,1.3099,0.2592,-0.4421,-0.9761,1.787,2.0441
103455.0,67.0,92527.73,694.0,0.0,-1.5319,-0.4196,-1.9287,0.3125,1.2871,-0.2525,0.3878,0.6387,1.575,0.5758,0.684,0.0582,-0.0532,1.5896,0.773,-0.1057,-0.2781,-0.6661,-0.1903,0.4894,-0.6589,-0.421,1.3187,1.7799,1.6145,-0.5625,-0.8693,0.362,0.1744,0.6035,0.4918,0.7396,1.268,0.1066,0.6582,1.4028,-0.4778,1.4866,-0.4253,-0.0721,0.6068,0.1922,2.2261,0.1315,,-0.3994,0.4872,0.4734,-0.6749,0.2054
103456.0,75.0,19042.79,334.0,1.0,-0.989,1.0924,0.1313,-0.0609,-0.2786,-0.6636,-0.6303,-0.7532,-0.1855,-1.5094,-0.7638,0.0921,0.8472,-1.2278,0.3803,-1.329,-0.2324,1.1162,-1.9329,0.3352,0.2523,-0.3551,-0.9477,1.0121,-1.9195,-0.4715,1.1458,-0.6012,-0.3818,1.01,-0.8133,-0.2679,0.1575,-0.0622,-0.0593,0.4853,0.4516,-0.0639,-1.7377,-1.1009,1.7328,-0.5999,0.6216,-0.4797,1.1813,2.6382,0.9838,0.4806,0.4836,0.5662
103457.0,77.0,71138.95,456.0,1.0,,1.6188,0.172,-1.2496,1.092,-1.358,-0.1275,0.026,1.0582,-1.1832,1.4316,-0.0458,-1.0469,1.5862,-0.3333,,-1.5845,-0.2629,-0.3854,1.4555,1.6873,-0.4749,-0.531,-0.5754,-0.4059,-1.6237,-1.3733,-0.7983,-0.7639,0.232,-0.1143,,-1.2117,0.887,-0.1367,0.7478,-0.8651,1.2255,-0.4939,-1.3404,-0.0943,-0.0042,-0.9086,0.8656,-1.4178,-0.3035,0.8867,-0.7811,-0.8774,1.1123
103458.0,57.0,59570.52,572.0,0.0,,0.2091,-1.2487,1.9439,1.2886,-0.7798,-0.2138,-0.8266,1.0856,-0.1844,1.0844,0.511,-1.3279,0.8691,-1.2397,-0.3504,0.4231,0.3731,0.1622,1.589,1.6163,-0.2457,0.3436,-0.4126,,1.9494,0.8811,-0.3446,-0.0458,-0.8935,-2.0258,0.6607,-0.5487,0.1634,1.0073,-1.0873,1.0344,1.7933,-0.1167,-0.9806,-1.0628,0.0254,-0.2363,-1.1542,0.0402,-1.5852,-0.9281,0.4791,-1.2472,-0.1428
103459.0,38.0,63623.83,695.0,0.0,1.4558,-0.6027,-0.1339,-0.0892,-1.5729,0.0319,0.3204,1.0873,-2.1794,-0.8351,-1.4161,-0.0951,-1.6179,-1.1107,-0.3519,-0.6021,2.0705,0.9446,0.0449,,-0.1781,0.8511,1.3134,-0.139,0.4027,1.2839,1.161,0.8587,0.3916,-0.2484,-1.0021,-0.1361,-0.4035,0.8795,-1.0156,-1.113,-2.5942,-0.6945,-0.2368,-2.6786,0.2542,-1.1554,-0.5869,1.4007,1.8882,0.4836,0.6587,-0.7661,0.743,0.7123
103460.0,45.0,72428.13,506.0,0.0,0.995,-1.4154,0.2332,1.6528,0.1373,-0.091,0.3748,-0.7444,-1.0834,-0.0625,0.7181,-0.5176,-0.8853,0.0866,1.6734,-0.2979,,0.052,0.4499,1.3147,1.5171,1.107,0.6738,0.4519,-0.2776,-0.3545,0.9461,-1.3179,0.0295,0.2776,-1.9737,0.0449,-0.5067,-1.0519,-0.9537,-0.2613,0.0625,-0.3032,0.6581,2.1431,0.2877,0.6407,0.7471,-1.6283,-0.7453,-0.214,0.3725,1.2756,0.0707,0.3742
103461.0,28.0,103462.59,605.0,0.0,-0.1173,-0.4912,0.0278,-0.5947,-1.1249,0.9907,0.6901,0.2556,0.4733,0.7175,1.8591,0.6189,0.4594,-0.9198,0.1092,-1.7566,-0.0938,1.1605,1.5416,-0.1348,0.1747,-0.2827,0.7919,0.9259,,-0.301,-0.3658,-0.661,-0.6531,-0.2572,1.1647,-1.5508,-1.1884,-0.6044,-0.4919,0.2922,-0.2378,0.6484,-0.3898,-0.4304,1.1318,0.2257,0.1345,-0.6113,0.8828,-1.5634,-1.0179,-0.257,1.069,-0.2072
103462.0,72.0,46149.0,,0.0,1.8144,-1.2481,0.6102,-0.4205,-0.2653,-0.3568,-0.5207,-0.8713,1.3265,-0.1317,0.0817,0.8365,-0.054,-0.4113,-1.1884,0.5252,-0.6762,0.8079,0.0708,-0.4543,-1.7368,0.2222,-0.6752,0.4825,0.717,-0.0979,0.6888,0.2405,-1.5363,1.8331,0.2794,0.398,-0.3951,,-0.6259,-0.7249,0.543,1.2894,-1.4242,-0.5729,-0.91,1.3161,-2.8743,1.2445,0.4518,0.7047,0.5538,1.1788,0.6858,-0.7151
103463.0,51.0,20298.92,761.0,1.0,0.3356,-0.2243,0.4515,-0.55,1.1947,-2.218,-0.2695,0.4644,0.724,1.8568,-0.6097,-0.382,-0.1711,0.7851,1.1332,-0.0578,-1.3111,-0.3595,-0.981,-1.1222,-1.1126,-0.2752,-0.0529,-0.0239,-0.9571,-0.9191,1.3942,,1.3381,0.4065,-0.505,-1.4143,-0.8243,0.6458,-0.1121,-1.6031,1.6719,0.1565,1.064,0.7339,1.3628,-3.8942,0.5301,0.1565,0.1296,-1.3976,1.7231,-0.3425,-0.1021,-1.2938
103464.0,25.0,49048.66,551.0,1.0,0.6741,-0.059,0.6317,0.1524,-1.2591,1.0075,-0.1226,-0.4814,-0.886,-1.3895,-1.1022,-0.9106,-0.5943,0.3011,-0.1224,0.9418,0.5335,-1.2807,0.6745,-0.3305,1.192,-1.2002,1.2688,-0.3731,-0.4245,0.8307,-0.4604,0.6341,0.8776,1.1429,0.6452,0.6688,0.3094,0.1855,0.3389,-0.8235,2.1762,-0.6754,-1.3489,-0.3701,0.1961,-0.0375,0.8636,0.7421,0.242,-0.8303,-0.7258,-1.213,0.3531,-1.3374
103465.0,76.0,100560.9,566.0,0.0,,0.1869,-1.3429,-0.0356,0.0675,1.5832,-1.7502,-1.0609,-1.3283,-0.1998,-0.8058,0.9414,1.5214,0.0722,0.2292,-0.7031,1.3208,,-1.6718,0.5986,1.6913,-0.3368,0.8911,0.4915,-0.8316,0.0842,-0.6385,-0.3303,-0.4171,0.5141,-0.5668,0.2561,1.0764,-0.608,0.5082,0.0937,1.3834,-0.3145,0.9494,1.1482,0.3305,-0.1317,-0.4231,0.8767,0.3754,-0.5983,1.0819,-1.0647,0.436,0.0066
103466.0,39.0,33875.22,508.0,0.0,-0.9417,0.1009,-0.7297,0.6587,0.4274,-1.7329,-0.0602,-0.1534,-0.1093,-0.2668,-1.1068,1.0693,0.1691,-0.9163,,0.7163,-0.4777,-0.0908,0.3951,0.0525,-0.1179,0.5594,0.4587,-0.07,1.1732,-0.2466,0.9357,0.6275,-0.2011,0.3201,0.632,-0.216,-0.8864,0.5056,-0.3081,-0.1051,-1.3022,1.1561,-1.4902,0.6297,-0.0899,-0.8512,-1.1307,-0.6165,-0.4097,1.5617,-0.5655,-0.0762,-0.8703,-0.1917
103467.0,25.0,60701.31,838.0,1.0,1.0476,-1.9264,-0.414,-0.2397,1.6348,0.6877,0.1859,0.5031,0.1616,0.1935,1.0772,0.0461,-0.9806,0.0958,-0.7508,-0.0421,0.8775,0.7891,-0.2633,-0.6332,-1.8753,-0.1443,0.6055,0.3457,-1.2684,-0.5386,0.5859,0.6045,-0.7157,1.6112,-0.6899,0.0207,0.6322,0.5443,-0.0464,-1.0581,2.1172,0.0505,-1.3039,0.6561,-0.647,1.3436,1.0022,-0.1015,-1.4273,-2.0119,0.8582,-0.7734,0.2451,0.0307
103468.0,66.0,95989.43,802.0,0.0,0.6548,-0.9599,-0.175,0.3509,-1.4999,1.7796,-0.2999,-1.1132,1.3951,0.1028,-0.6922,2.3177,-0.5524,-0.568,-1.6086,-0.6284,0.7399,-1.0101,1.3862,2.5166,-1.2999,0.0231,0.3092,-0.8451,-0.0477,0.1341,0.1406,-0.0377,0.9627,-1.8361,-0.1977,2.1855,-0.2752,1.5606,-0.3373,-0.7011,1.2302,-0.1558,1.6311,0.043,1.4594,-1.9063,-0.1304,-1.0139,-0.7922,-0.7124,-1.0694,0.9428,-0.2106,0.0318
103469.0,32.0,73539.29,813.0,0.0,1.7952,-0.9412,-1.6349,0.5142,0.2837,-0.5881,0.2503,-0.9507,-0.8365,-1.0464,2.0338,2.3511,-1.3927,-0.9255,-0.1365,-1.3197,-0.6459,1.7808,0.0283,-0.2814,-0.5548,,0.189,-0.2942,-0.0205,0.3213,-1.2646,-0.091,0.8974,0.4988,1.3643,0.1066,-0.5608,0.263,0.7604,0.8103,1.7309,1.3066,-0.2422,1.1041,-0.1929,0.0914,-0.5993,0.5995,-0.7419,2.4191,1.3703,1.145,1.4872,-0.2396
103470.0,34.0,103217.67,447.0,1.0,1.7175,-0.4468,-0.1923,-1.4658,-0.2377,0.4234,-0.7551,0.5141,0.0251,-1.3037,-0.1862,0.4075,-0.6937,-0.4469,2.2732,0.588,-1.0002,-0.5175,0.3568,-0.6086,1.2679,-0.4351,0.512,0.3401,0.5161,0.1242,-1.3728,0.2743,-0.1072,0.8861,0.5751,-0.1891,-0.647,-0.1981,-0.4662,-0.248,-0.8476,1.1798,0.4214,-0.7775,-0.8447,-1.2399,-1.8651,-0.5379,2.4121,0.2481,-0.8483,0.6241,-0.1512,0.5689
103471.0,77.0,24127.61,382.0,1.0,-0.5307,0.1019,0.7269,-1.1208,0.6375,0.4843,1.452,0.2394,-1.4048,-0.875,-1.5394,0.1716,1.3059,-0.9721,1.174,-1.1779,0.9064,-1.4169,-0.4831,0.9357,0.5004,0.9522,-0.0206,1.0442,0.2672,-0.4477,-0.1509,-1.4186,-1.0341,-0.8446,2.0389,-0.5014,-0.3842,0.5288,-0.1751,-0.5105,-1.595,0.5221,-0.3279,0.6471,1.824,0.7465,1.0051,0.218,-1.043,-0.9323,0.7658,1.3406,-0.3697,2.5006
103472.0,40.0,66959.77,341.0,1.0,1.1511,-0.7695,-1.376,-1.2599,-0.1029,-0.2497,0.2374,1.6469,,-1.0855,-0.615,-1.5073,-1.7009,-2.6643,-1.3186,0.9075,1.1551,1.2226,-0.3464,0.0284,-0.8001,-1.2103,0.8701,0.8415,0.0313,-1.1292,-0.0719,-0.5511,0.962,0.2591,-0.2157,1.4959,-0.9321,-0.002,-0.8129,-0.3671,0.1505,0.0149,-0.5884,-0.9482,-0.6026,1.2452,0.9862,0.7578,-1.0176,0.5332,-0.2063,1.6429,0.1672,-1.3812
103473.0,41.0,108429.43,455.0,0.0,-0.9826,3.1607,-1.532,0.6581,0.2997,1.6699,-0.1909,-1.8117,0.01,0.4919,,-0.8062,-0.3432,0.1816,0.4825,0.301,0.6338,0.3476,1.0167,-0.9133,0.2657,-0.2728,-0.4245,0.0217,0.5695,-1.268,1.1776,0.3094,-0.9793,,1.185,-1.4588,-1.2224,1.1367,0.0591,0.2614,-0.5676,1.288,0.328,0.263,-1.0388,-0.0965,-0.0422,-1.9844,-0.7555,-0.7133,0.688,-0.1521,-0.7282,-0.5317
103474.0,62.0,46827.96,752.0,0.0,-1.588,1.2282,1.2141,1.1157,0.1331,-0.9136,-2.1293,0.179,0.4252,-0.2096,-0.0492,-0.2288,-0.8957,,-0.2922,-0.3564,-0.5714,0.8384,-1.4193,1.1809,-0.0051,-0.1149,-1.5571,0.6712,-0.0679,-0.5379,-0.0931,-1.8568,-1.855,0.4827,0.0672,0.896,2.7264,0.4738,-0.1072,-0.0845,1.184,0.4013,-0.186,0.5416,-1.0918,0.8807,-0.0846,-0.6766,2.133,1.1744,0.0839,-0.1727,,0.8995
103475.0,36.0,100870.25,583.0,1.0,0.3191,-1.0368,0.3768,-0.4938,0.9107,2.681,0.8527,1.3636,-1.5255,-0.632,0.374,0.32,1.9615,,-1.3385,-0.5086,0.2298,0.4248,-1.634,-0.4011,-0.7398,1.4663,2.063,0.4706,1.3737,-1.3815,-0.303,1.4444,-0.8326,0.7522,0.4591,-0.5466,1.1012,-1.2337,0.2606,0.9979,0.1498,0.0478,0.5594,0.5984,0.128,1.2712,-0.2276,-1.0934,-0.3901,0.2211,-1.1667,-0.9607,-0.0663,0.0441
103476.0,22.0,69107.74,487.0,0.0,0.7654,1.3279,1.926,0.5485,1.0293,2.3985,-0.7121,1.2546,0.7594,1.9078,0.3448,-0.2782,0.4446,0.7272,1.6112,-2.976,0.8455,-0.207,-0.6199,-0.5208,,,-0.2005,1.0179,0.7127,-0.3613,-0.2452,0.6808,-1.1036,-0.7633,1.0966,0.9663,0.3452,-0.2203,-0.174,0.2173,-1.7654,1.3712,-0.0975,1.9516,0.1381,0.1864,0.0647,2.197,-0.1821,1.3742,-0.3177,-1.2189,0.1851,0.2473
103477.0,49.0,85853.24,773.0,0.0,0.3347,1.6648,0.1276,-0.4836,-0.5488,0.2307,-0.1597,0.8838,-0.5823,-0.3534,-0.7351,2.3376,0.4719,0.7975,0.1654,0.0124,-1.2986,-0.9011,0.1492,0.6905,-0.3846,0.7922,-1.7731,0.465,0.5746,0.7285,2.1634,-0.3956,-2.722,-1.6762,-1.7708,0.7289,0.05,0.7418,0.3375,0.0966,0.0331,-1.5825,0.758,-0.0794,1.7538,-0.4082,-1.1386,-1.696,-0.7683,-1.6223,1.6935,-0.3084,-1.4264,0.9608
103478.0,61.0,106616.42,806.0,0.0,0.9562,-1.2507,-0.124,0.6496,-1.5478,2.93,1.7838,-0.2975,0.3026,-1.282,-0.2279,-0.4803,2.5448,-0.5122,-0.8115,-0.3058,-0.7692,0.479,0.0156,0.2516,-1.188,0.1289,1.1747,0.1019,-1.2752,-0.3889,-1.241,2.081,-0.6175,-0.4108,1.9382,0.2324,1.5193,-0.7783,3.1752,-0.5485,-0.9043,-1.2547,0.7118,1.937,-0.015,1.0359,0.1066,-0.4234,0.0608,0.7504,0.5476,-0.2903,0.5225,0.6809
103479.0,18.0,85745.9,432.0,0.0,-0.5816,-1.1847,-0.7579,2.9213,0.3976,-0.3635,-0.0569,0.5363,2.0376,1.5813,-1.3169,-1.3217,0.1841,-1.1706,1.2137,-0.7474,-0.9696,0.5248,-0.0711,1.2363,-0.3412,0.0975,1.1725,-0.5119,0.6995,-0.3458,0.458,0.2648,-0.0333,0.2947,0.3152,1.442,-1.2859,0.1201,-1.102,0.7785,-0.4819,-0.9804,0.2744,-0.5311,-0.9122,0.2452,1.3198,,0.8062,,-0.5502,0.3375,0.0467,2.9356
103480.0,40.0,60218.76,570.0,0.0,1.0188,0.1248,2.3371,1.5556,-0.3971,,0.3975,-0.1955,0.4292,-0.9404,-0.8058,0.5279,1.5973,-1.5933,1.1103,0.1486,-1.3761,-0.4299,-0.1608,1.0589,1.017,-0.0341,0.6665,-1.2088,-0.8069,1.5942,0.4414,-0.2313,0.4713,0.9341,2.1093,0.6895,0.3435,1.7856,0.4567,0.7927,-0.4148,1.7242,-0.8649,0.0003,-0.8474,-0.5809,0.4328,-0.4122,-0.6645,-0.1844,-0.1879,-1.5256,1.054,-1.0067
103481.0,54.0,89051.57,372.0,1.0,-0.5199,1.0603,1.1873,1.3449,-0.538,0.8812,0.3874,-1.957,-0.8651,1.6923,1.0206,-0.2207,0.5775,-0.2685,0.9184,0.8237,-1.7008,-0.7117,1.6152,1.332,0.2789,-1.0723,1.1897,0.3304,0.0288,0.5699,-1.4996,0.0095,-0.1257,0.7522,2.1807,-0.9964,2.0089,0.0469,-0.415,0.5855,2.4521,-0.117,-0.3745,0.7645,-0.9867,0.2824,-0.5456,0.2461,0.7691,-0.1522,0.6125,0.4494,-0.1067,0.5153
103482.0,25.0,58455.0,735.0,0.0,2.3888,0.3269,0.4683,1.7907,0.5482,0.8064,0.2102,-0.6633,-0.1628,-1.1699,-0.501,1.7346,-0.9231,-0.3318,-0.4607,0.0406,0.673,1.2425,0.5387,-0.6452,0.4723,-0.7006,1.3178,0.2991,0.7807,2.577,2.0246,0.5671,-1.5911,-0.2981,-0.6906,-0.0476,0.316,-2.2818,0.4205,-1.2123,0.8704,0.5255,-1.5166,1.0653,0.5589,-0.6698,0.0146,1.706,0.8651,-1.2848,0.2722,1.2308,0.2249,-0.4034
103483.0,30.0,81834.17,592.0,1.0,0.8561,-1.7227,0.2806,0.5186,3.0447,,0.2076,0.5562,-0.7172,-0.1246,0.7861,-0.1308,-0.0226,2.3282,-0.0747,0.4082,1.4717,-0.422,1.3902,-1.0488,-1.0447,0.7742,-1.4249,-0.8398,-0.1309,-1.01,0.8616,-0.8578,0.306,,0.7853,-0.3338,1.0288,-1.1073,-0.5196,-0.3722,-0.3552,-1.4056,-1.7336,-0.6774,0.8173,2.0545,0.0719,-0.8436,1.7129,0.2356,-0.0902,0.0357,-0.5103,-1.1053
103484.0,25.0,43703.93,736.0,1.0,1.5773,-0.7939,-1.1628,1.1227,-0.7266,1.6543,-2.509,0.7637,0.9528,-0.1005,-0.6264,-2.1496,0.5518,-0.0736,1.0887,-0.1241,-0.2285,1.0482,-0.1627,-1.978,-1.8721,0.0957,0.6276,-0.7059,,0.4369,-0.056,0.9287,0.4759,0.7869,-0.1604,-0.9772,0.3439,0.3556,0.0984,-0.1092,0.5896,1.6974,2.3299,,-0.0774,-0.0353,-0.3861,0.4779,0.6681,0.4791,-0.3254,,,-1.7316
103485.0,74.0,75727.37,359.0,0.0,-1.2445,-0.5884,0.0005,-0.513,-0.4875,-0.6225,-1.1655,0.4268,-1.2234,-0.937,-1.0413,0.535,,-0.4997,1.4573,-0.239,-0.1649,-0.009,-0.6093,-0.6328,-0.6281,-0.3525,-0.6234,0.8083,-0.0122,-0.8533,-0.1214,0.7176,0.3081,-0.3623,-1.1652,-0.0355,-0.4376,-3.6317,-0.2259,-1.0187,-0.062,-0.4413,-0.7519,0.4588,-0.6846,-0.8663,0.8188,0.9785,-0.2562,0.8519,-0.3839,-0.4402,1.3657,-0.6618
103486.0,40.0,104732.33,626.0,1.0,-0.4207,0.8404,-1.1135,0.7232,-0.9949,1.5924,-0.3337,-1.0115,1.1673,0.4237,0.2402,2.3949,-0.1376,-0.0462,-0.2185,0.4695,1.5703,-0.4488,-2.0261,-1.283,1.1206,0.9169,0.0336,-0.209,0.4913,2.3136,0.3392,-0.1185,-0.3583,-0.1975,0.1224,-0.376,-0.1343,0.544,1.3926,0.8664,-1.2035,-0.4025,0.5273,-1.2417,0.0372,-0.8521,-0.0521,-1.5227,1.4277,-1.0396,-0.4584,0.0909,0.0905,1.7182
103487.0,60.0,67530.76,481.0,1.0,-0.0857,-1.4202,-0.3121,-0.9406,-0.4357,0.3681,-0.6227,0.1448,0.7878,0.784,-0.2794,-0.9157,1.5953,,0.527,0.0981,0.1354,0.4839,-0.1055,1.4167,-1.5483,1.4202,-1.1617,-0.7822,0.5908,-0.7275,-0.2207,-0.0861,-0.2869,-0.4245,0.767,-0.7067,-0.0587,-0.1578,1.1454,0.4165,-0.1669,0.6093,0.4008,0.1156,2.8166,-0.4055,-0.3834,-0.264,0.7942,0.4549,-0.0508,-0.0826,-0.1742,0.06
103488.0,18.0,102342.26,733.0,0.0,-1.1617,-1.2601,0.1016,1.5361,-2.8256,0.3722,0.5407,0.5062,-0.6931,-0.5138,0.699,0.338,-0.2154,-1.6871,-0.8839,0.6303,-0.3304,1.9099,0.2707,-0.0141,0.0783,0.5919,-1.1137,0.4815,-1.5825,-0.4522,1.1372,-1.4586,0.6096,0.2933,,-1.2756,-0.607,0.1201,-0.23,-0.5157,-0.5209,0.2482,-1.3522,,-0.4014,-0.4914,-1.4463,0.4928,-0.0634,-1.1035,-0.3266,1.2474,1.2322,0.7823
103489.0,62.0,152335.74,818.0,1.0,1.6146,0.0595,0.178,-0.9032,0.2628,-0.1826,-1.3439,-1.4569,0.7134,0.8574,1.5208,0.9348,0.2013,0.5585,1.4351,-1.0899,-0.2526,0.2121,-0.9257,-0.6153,-1.103,0.6374,-0.8107,1.6931,0.0374,0.3445,-1.6233,-0.7945,-1.4597,0.8974,0.678,0.3502,0.9852,-0.6857,-1.7765,-0.2906,-0.1692,-0.5615,1.5085,0.925,1.7109,1.3373,0.0132,0.951,0.1734,1.0524,-0.0958,0.2553,-0.0613,
103490.0,68.0,74276.32,382.0,0.0,0.0567,-0.0038,-1.0269,-0.0917,,0.7976,0.3718,1.191,-1.2354,-0.7411,0.8551,-0.2483,-0.608,-1.2609,-0.3813,0.6958,-0.1133,-0.4295,0.3339,-0.3417,1.7478,1.7043,0.9761,-0.5307,-0.1662,1.9594,0.356,-1.3022,0.3711,1.2095,-1.1533,-0.7763,-0.1493,1.2731,-0.5172,-1.5827,-0.5384,0.5451,-1.253,-1.8126,1.8405,-0.5769,0.6584,-1.551,-0.6889,-1.5582,-0.4505,1.0044,-0.6592,-1.1005
103491.0,41.0,90354.8,327.0,0.0,,0.9023,0.5117,-0.3906,-0.3548,-0.6898,-1.9912,0.7066,0.6275,1.3604,-0.2462,0.0022,0.6684,0.3832,0.9815,1.0101,-0.315,0.2435,-1.1771,1.1225,0.7601,0.0878,0.9184,0.2697,1.4258,-0.0084,-0.6169,1.1457,0.4357,1.476,0.6175,0.6275,-0.0919,-0.2634,-0.6291,2.1595,-0.0698,-0.3337,-0.5347,-0.1538,0.2659,-0.5301,-0.783,0.9935,1.1614,0.5956,-0.9951,-0.734,-0.372,0.9453
103492.0,52.0,86921.56,565.0,1.0,-0.4967,-0.6226,-0.0997,0.0789,0.1783,-0.7883,0.8563,-0.0541,-0.8546,-1.4511,0.3499,1.2285,-0.3565,-0.8133,0.3607,,0.4736,-0.3225,0.92,-0.818,0.1507,0.8036,-0.4087,0.3179,-0.5009,-0.5946,-1.5141,-0.3332,-1.4964,0.9538,0.3987,-0.9326,0.4439,0.3157,0.695,-1.0046,1.2924,,0.5119,1.8592,0.7852,-0.2954,1.4646,0.2413,0.1301,-0.0583,0.9714,-0.3934,-0.4248,1.5461
103493.0,41.0,80627.59,582.0,0.0,-1.1233,1.08,0.7526,0.5013,-0.8407,-0.019,-0.2682,-0.2899,2.6368,-1.5909,-0.3119,-1.2601,1.4794,-0.0006,0.5041,-0.2842,0.422,-0.0037,0.9207,-0.5706,1.5542,0.0822,-2.0441,0.0535,0.7075,1.0559,-0.9164,,-0.3928,-2.3793,-1.1879,0.3789,-0.7587,0.6695,0.617,0.2504,-0.1295,0.0027,0.3693,-1.9663,-1.911,0.2695,1.3499,-1.1403,-0.1602,-0.0885,-0.6692,-0.0218,-0.7937,-0.7
103494.0,34.0,94697.4,696.0,1.0,0.7452,0.913,0.5828,-1.6528,1.2768,0.0233,1.183,-1.3452,-0.6494,0.0236,-0.1536,0.2904,1.2656,-0.3686,-1.0608,-1.2419,0.9251,0.3355,-0.1905,-0.3685,-2.0211,0.0223,-0.3588,-0.5907,-1.0072,0.2677,-1.4076,-0.7381,-0.4678,-0.4094,0.1622,0.1802,1.5353,2.0449,1.8523,1.2192,-0.3532,0.0756,0.1959,1.16,0.0518,1.7339,0.881,-0.9501,1.7718,0.0678,0.0703,-0.6961,2.1788,-1.1341
103495.0,22.0,68797.62,682.0,1.0,0.607,-0.1033,1.2216,-0.0045,-0.177,-0.5311,-0.2632,0.557,1.0585,-0.4124,-2.0113,-0.2234,0.8657,,-1.3599,0.9336,-0.1764,-0.0124,1.2228,-0.3817,-2.0023,0.5559,0.3226,-0.2854,0.3853,1.3558,,-1.6021,-0.5129,0.2002,0.0137,0.0962,0.2946,0.7306,-0.2007,-1.2594,0.9177,0.2863,0.5353,-0.5773,1.1825,0.909,0.7293,0.0158,0.907,2.3489,-0.0046,-0.6623,-0.3531,1.4955
103496.0,37.0,58436.4,618.0,0.0,0.6476,-0.5389,-0.7946,1.3192,-0.8009,-0.0564,0.9253,-0.6434,-0.1053,-1.1455,-0.1031,0.4125,-2.4434,-1.5648,-0.5756,-1.3101,1.0404,-1.34,-0.2634,-1.1122,1.5508,0.8468,0.2015,0.8985,0.5566,-1.5655,-0.4314,0.8082,-0.6625,-1.7552,0.2938,0.1092,0.5028,1.3917,0.5271,0.998,-1.2758,0.111,0.6109,-0.2119,-0.313,1.159,-0.5357,1.1689,0.5539,1.2798,-0.8791,0.6988,-0.6561,-1.002
103497.0,38.0,36841.93,492.0,0.0,,1.6869,1.9731,-0.0347,-0.0362,-1.2632,1.0174,-0.3539,-0.3737,-1.0477,-2.0256,0.793,-0.7169,-0.8076,-1.4196,-0.2408,0.5856,-1.478,0.0671,-0.3038,-0.2259,-0.741,-1.3287,0.8886,0.4294,0.2678,-0.0467,-0.5954,,0.2507,1.1716,-0.4285,-0.3727,2.2773,-0.4232,0.9183,-1.066,-0.6533,1.2271,1.0611,1.3932,-0.0261,0.7195,-0.1001,-1.4487,-0.2376,0.3834,-0.3296,2.8335,0.4033
